"","theta","(Intercept)","log_umi"
"ATP8A1",0.264423314147689,-11.6446953514024,2.18614617169067
"GUF1",0.23386501965221,-11.7696233733186,2.16814921311575
"GNPDA2",0.423108525334999,-11.0822684052108,2.21118580546383
"COMMD8",0.67767223158634,-10.0097912421648,2.38251594995545
"ATP10D",0.250154079628326,-11.6859704731468,2.17709922861073
"NFXL1",0.241904545563597,-12.2014659440717,2.16146712228198
"TXK",0.550869855984532,-10.2957028511128,2.32944941819482
"TEC",0.158147028664132,-12.743367074885,2.06256469798137
"SLAIN2",0.441816887308936,-11.0597700948226,2.24380086597125
"FRYL",0.451461868861529,-11.0467502634396,2.25974143488206
"OCIAD1",0.924180017108577,-9.80315100408456,2.47183474674332
"OCIAD2",1.01479526472902,-9.61624583876733,2.47372129754101
"DCUN1D4",0.224820970152689,-12.0670005958397,2.17690569188224
"SGCB",0.248063606674305,-12.2567014115598,2.16085635613381
"USP46",0.241904545563597,-12.2014659440717,2.16146712228198
"USP46-AS1",0.108196131760806,-13.0200960649104,2.02232033555741
"SCFD2",0.237474031983325,-11.7432841815218,2.1695380237315
"FIP1L1",0.561696494951744,-10.2533852110684,2.325309886116
"LNX1",0.174120422480146,-12.6247712823772,2.05817582041029
"CHIC2",0.506919851146463,-10.4290549114729,2.33922082513869
"SRD5A3",0.441154011296621,-10.5467036049341,2.284430068962
"TMEM165",0.767413290704553,-9.93760767683502,2.42818377029484
"CLOCK",0.241904545563597,-12.2014659440717,2.16146712228198
"EXOC1",0.447866536741136,-11.0534847721999,2.25449952205691
"CEP135",0.434473370897298,-11.0642321732457,2.22933455060039
"AASDH",0.404721923560707,-11.1519112943397,2.20129724393512
"PPAT",0.229216757627761,-11.8185740413693,2.16758308707388
"PAICS",0.451784292066833,-11.0460111040034,2.26016588166271
"SRP72",0.815272582824237,-9.8694640058537,2.43778559092447
"HOPX",0.902414988646297,-9.81731061233657,2.46414929203307
"SPINK2",0.224035905850509,-12.0423659378371,2.17656425261388
"REST",0.501395490261232,-10.4417884957006,2.33923932714273
"NOA1",0.463068706326419,-10.5008648582101,2.32507117439821
"POLR2B",0.459899534984952,-10.7429132200187,2.27316871668763
"IGFBP7",0.614150667084946,-10.0053702399037,2.32661532228254
"CENPC",0.461905932875632,-11.0075926007702,2.26973953022764
"STAP1",0.302475217228896,-11.5320111680238,2.19999069667813
"UBA6",0.470556125667525,-10.8593455965825,2.27188268166667
"UBA6-AS1",0.248182685417313,-11.6927940738112,2.17580024179626
"YTHDC1",0.45824406971681,-10.5044156407236,2.32040893604595
"UGT2B17",0.120707098411081,-12.9721198132448,2.04278316906583
"SULT1B1",0.174120422480146,-12.6247712823772,2.05817582041029
"IGJ",0.466680434216893,-10.8013722015719,2.27210277206691
"UTP3",0.452145600029409,-10.6833851350225,2.27462305141618
"RUFY3",0.241587964993237,-11.7203125191351,2.17168265402027
"GRSF1",0.68820602852981,-10.0108181986466,2.38961435315316
"MOB1B",0.241904545563597,-12.2014659440717,2.16146712228198
"DCK",0.90377955803242,-9.81662751900839,2.46464918829937
"COX18",0.256458208315558,-11.6666219050736,2.18126431842578
"ANKRD17",0.458185445605236,-11.0255965342884,2.2670599817995
"IL8",0.634528041396662,-9.99746983521988,2.3477116565451
"PF4",0.458734003443268,-11.0232790309714,2.26751243034082
"PPBP",0.441262010110711,-10.5567719187272,2.2823624206699
"CXCL3",0.212356408428568,-12.5020985598392,2.09926546660646
"CXCL2",0.39048080715864,-11.2199072150611,2.20293062453423
"MTHFD2L",0.358755284880245,-11.3567763940505,2.20908540634382
"EREG",0.35025285362374,-11.3865826221668,2.20915684574475
"AREG",0.228468715570751,-12.1186282691869,2.17441752459222
"RCHY1",0.460084013575896,-10.7443331063705,2.27313558103397
"THAP6",0.285804672065154,-11.5839316416338,2.19552882576664
"G3BP2",0.800445579519827,-9.88683553541456,2.43483506772947
"USO1",0.465599737957007,-10.7905959150144,2.27224300661219
"NAAA",0.914313853138826,-9.8105850449645,2.46846779108655
"SDAD1",0.454734328634932,-10.5066493174416,2.31629553061953
"CXCL10",0.252894755553163,-12.3437793837222,2.1666603119349
"NUP54",0.449436415421931,-10.6607520866455,2.27521997501924
"SCARB2",0.418574759026422,-11.0955678103737,2.20670878166951
"SEPT11",0.458670201633452,-11.023552034202,2.26746047988101
"CCNI",1.45055723411864,-8.36637772553997,2.5476727940773
"CCNG2",0.454629331530044,-10.7028710228249,2.27413831807052
"CNOT6L",0.448590951431755,-10.6532619503449,2.27543727014396
"MRPL1",0.443951925516042,-10.6049753140227,2.2773968116074
"RP11-109G23.3",0.243431321069781,-11.7117139674051,2.17278568107151
"BMP2K",0.225618966400741,-12.0834241998706,2.17670796339033
"PAQR3",0.250066880072025,-12.508963921607,2.17627790166079
"ANTXR2",0.460481296077389,-11.0151362283763,2.26882127401173
"PRDM8",0.158147028664132,-12.743367074885,2.06256469798137
"RASGEF1B",0.438656995374367,-11.0616560779418,2.23760088373403
"HNRNPD",0.644618729037374,-10.0001879453233,2.35694356320115
"RP11-127B20.3",0.28226465445891,-11.5946080769549,2.19434563052973
"HNRNPDL",1.57735430897071,-8.66856196284253,2.59644397502654
"ENOPH1",0.562486335992268,-10.2501097786909,2.32499222791367
"SCD5",0.124744812975913,-12.9345239920951,2.0430897230423
"SEC31A",0.462988995090833,-10.5009311695247,2.32500210180846
"THAP9-AS1",0.46079480176484,-10.5026214775906,2.3229996840023
"THAP9",0.141473787659634,-12.8191386499719,2.05126746596957
"LIN54",0.211561276790128,-12.5005332691513,2.09729795390912
"COPS4",0.566007629247562,-10.2351447291312,2.32355673107089
"PLAC8",1.47436887617621,-9.07075933039213,2.63453634363221
"COQ2",0.471083847691216,-10.8930607936149,2.27207441342697
"HPSE",0.270272096743267,-11.6288514890299,2.18928097708031
"HELQ",0.462687695900046,-11.0030379728966,2.27018466021815
"MRPS18C",0.657681654720616,-10.0046051361339,2.36777934824022
"FAM175A",0.441209254158924,-10.5541419639743,2.28284475991172
"AGPAT9",0.254213568718537,-11.6731934857396,2.17980150004989
"WDFY3",0.141473787659634,-12.8191386499719,2.05126746596957
"ARHGAP24",0.463907287054124,-10.9952939577132,2.27079580487841
"PTPN13",0.090721269291354,-12.7921404110945,1.91917469956789
"C4orf36",0.158147028664132,-12.743367074885,2.06256469798137
"AFF1",0.382334356441131,-11.2583961991317,2.20492687364879
"KLHL8",0.380470518690739,-11.266954524078,2.20539002901601
"HSD17B11",1.10510868424728,-9.4940694576389,2.50522704542396
"NUDT9",0.451461868861529,-11.0467502634396,2.25974143488206
"PKD2",0.124744812975913,-12.9345239920951,2.0430897230423
"PPM1K",0.682960224174742,-10.0105019261615,2.38613030265572
"HERC6",0.462462992702798,-11.0043833175682,2.27006223214441
"HERC5",0.464874316142192,-10.9884493648391,2.27121416217867
"PYURF",1.10705491696558,-9.4989705548855,2.51179904753451
"HERC3",0.458185445605236,-11.0255965342884,2.2670599817995
"NAP1L5",0.237474031983325,-11.7432841815218,2.1695380237315
"FAM13A-AS1",0.174120422480146,-12.6247712823772,2.05817582041029
"FAM13A",0.23725053172448,-12.1731849932404,2.16488675757854
"TIGD2",0.108196131760806,-13.0200960649104,2.02232033555741
"GPRIN3",0.373051709105387,-11.2998379831994,2.20711150239711
"SNCA",0.390547942851553,-11.2195909881759,2.2029167383211
"CCSER1",0.124744812975913,-12.9345239920951,2.0430897230423
"SMARCAD1",0.226965555352143,-11.8539915358263,2.1682399487526
"PDLIM5",0.456033118269232,-10.7135519336819,2.27387145634838
"RAP1GDS1",0.466943671905894,-10.804166138417,2.27207155188029
"TSPAN5",0.404471081465603,-11.1530680395283,2.20128322405954
"EIF4E",0.512175286740937,-10.4160651694725,2.33888165748551
"METAP1",0.461972621424254,-10.7591707417479,2.27280936683332
"ADH5",0.791600298930866,-9.89891001990228,2.43316696093487
"TRMT10A",0.224897314176702,-12.5307592002766,2.13038747028561
"DAPP1",0.456910761810318,-10.5052870516153,2.31892648987923
"LAMTOR3",0.465158919239992,-10.9863133439902,2.27132487993924
"DNAJB14",0.450162472585512,-10.6670233280236,2.27505034616677
"H2AFZ",1.46050082619397,-9.14314325801366,2.57763378275162
"PPP3CA",0.40274415492585,-11.1611121498551,2.20123994370316
"AP001816.1",0.226183628844696,-11.8696976462039,2.16872789246404
"BANK1",0.624553168993859,-9.99740509471515,2.33774003872821
"SLC39A8",0.470486088604529,-10.9212176522505,2.27225489182846
"AF213884.2",0.20586047443855,-12.4926257741773,2.08399135873834
"NFKB1",0.445648767857147,-10.5148270427033,2.30118177522697
"MANBA",0.451711250546432,-11.0461792467831,2.26007031144719
"UBE2D3",1.60257763407033,-8.87512198322443,2.62754736183808
"RP11-10L12.4",0.197663683629374,-12.4947298912936,2.06814566555827
"CISD2",0.550429417380307,-10.297330337031,2.32960769766113
"SLC9B1",0.189222923805307,-12.520920249976,2.05838802962435
"SLC9B2",0.225242173550997,-11.8928066779572,2.16961132666487
"BDH2",0.447173934745778,-11.054492823434,2.25338482150854
"CENPE",0.151289836493976,-12.7783680320405,2.05965516873174
"AC004069.2",0.090721269291354,-12.7921404110945,1.91917469956789
"TET2",0.412723173171574,-11.117110779204,2.20313156899108
"PPA2",0.595731816589666,-10.0789835530133,2.31404839441514
"INTS12",0.46757393192015,-10.8111707913014,2.27200104572413
"GSTCD",0.124744812975913,-12.9345239920951,2.0430897230423
"TBCK",0.288590462873358,-11.5754092024981,2.19638240501721
"AIMP1",0.613796023890709,-10.0059161124629,2.32623696811173
"PAPSS1",0.459449022213589,-10.7394503099513,2.27324752110826
"CYP2U1",0.250066880072025,-12.508963921607,2.17627790166079
"HADH",0.470983252232793,-10.8759941564151,2.27195773717067
"LEF1",0.85120674419228,-9.84075264101692,2.44672863475286
"RPL34",4.2701716766186,-5.27296426333126,2.12139648158643
"OSTC",0.908254331615463,-9.81424844202337,2.46628373035555
"SEC24B-AS1",0.203504806423496,-12.4912497389434,2.07892517954733
"SEC24B",0.460513131752885,-11.0149730421718,2.26884319915515
"CCDC109B",1.11723209558716,-9.56094740515838,2.58938851153297
"CASP6",0.466732458491485,-10.8019155856479,2.2720966082752
"PLA2G12A",0.450138546037054,-10.6668224152448,2.27505518497316
"GAR1",0.447668665961884,-10.6447670654976,2.27570014089163
"ELOVL6",0.158147028664132,-12.743367074885,2.06256469798137
"C4orf32",0.449530830069779,-11.0507162907346,2.25704368652988
"RP11-73K9.2",0.158147028664132,-12.743367074885,2.06256469798137
"AP1AR",0.241904545563597,-12.2014659440717,2.16146712228198
"TIFA",0.452309838371976,-10.684696680468,2.27458881547798
"ALPK1",0.253657432497421,-12.3755230244616,2.1693722917142
"LARP7",0.599651699106089,-10.0560640108007,2.31480842909042
"CAMK2D",0.446888890309239,-11.0548770528788,2.25291766010547
"UGT8",0.141473787659634,-12.8191386499719,2.05126746596957
"SNHG8",1.08158852563677,-9.49882104621018,2.47969835656335
"METTL14",0.291868987972595,-11.5652337563203,2.1973099932792
"SEC24D",0.232518630657796,-11.7815991479491,2.16781318725399
"USP53",0.243431321069781,-11.7117139674051,2.17278568107151
"C4orf3",1.19814964338403,-9.41724033011766,2.58551820816998
"MAD2L1",0.375842218537906,-11.2877179277956,2.20650351365506
"TNIP3",0.090721269291354,-12.7921404110945,1.91917469956789
"ANXA5",1.14200153780703,-9.5177540876032,2.59393973537626
"EXOSC9",0.46397493363932,-10.7758415750894,2.27248165807132
"CCNA2",0.253643569596,-12.4389171039249,2.17444331111211
"BBS7",0.259698035201824,-11.6575219173265,2.18331637770344
"KIAA1109",0.28226465445891,-11.5946080769549,2.19434563052973
"BBS12",0.124744812975913,-12.9345239920951,2.0430897230423
"NUDT6",0.247088309743925,-12.5303994035623,2.17384969389464
"SPATA5",0.229216757627761,-11.8185740413693,2.16758308707388
"SPRY1",0.233973705160349,-12.1554547310342,2.16825127524374
"PLK4",0.151289836493976,-12.7783680320405,2.05965516873174
"MFSD8",0.383089885247152,-11.2548981870833,2.20473571080868
"C4orf29",0.276234074996775,-11.6121930892694,2.19202297773267
"LARP1B",0.385644368635365,-11.2429541466967,2.20409298919515
"PGRMC2",0.454823201071078,-10.7043627280587,2.27410206384209
"JADE1",0.460534599664229,-10.7478199259682,2.27305768856878
"SCLT1",0.470971040728587,-10.8752360928173,2.2719535999494
"C4orf33",0.374057154329494,-11.2954984652189,2.20689828995907
"ELF2",0.441179825690769,-10.543594835236,2.28521077027809
"NDUFC1",0.709420714444543,-10.0072416070257,2.40285939964137
"NAA15",0.441956023614279,-10.5749737796155,2.27981790285366
"RP11-83A24.2",0.467632803846326,-10.8118442691144,2.27199511975503
"RAB33B",0.355648341701213,-11.3679762538592,2.20920993508267
"SETD7",0.229216757627761,-11.8185740413693,2.16758308707388
"MGST2",0.469588526401812,-10.9392824264907,2.27228513506343
"MAML3",0.225242173550997,-11.8928066779572,2.16961132666487
"SCOC",0.546227459874699,-10.3125464050182,2.33107741077547
"RP11-425I13.3",0.203504806423496,-12.4912497389434,2.07892517954733
"ELMOD2",0.23386501965221,-11.7696233733186,2.16814921311575
"TBC1D9",0.22712266150858,-12.104790066756,2.17568849682712
"RP11-102N12.3",0.224685844288479,-11.9098833485468,2.17037723291924
"ZNF330",0.443062002448281,-10.5219980685657,2.29442284722597
"RP11-362F19.1",0.449938525356465,-11.0499453478964,2.25763758669933
"IL15",0.43357101091938,-11.0649685190225,2.22760162184235
"INPP4B",0.46986567530547,-10.4944905951491,2.33013152420748
"RP11-223C24.1",0.252669045295664,-12.3369290773934,2.16608382286099
"USP38",0.404721923560707,-11.1519112943397,2.20129724393512
"GAB1",0.124744812975913,-12.9345239920951,2.0430897230423
"SMARCA5",0.452713335834293,-10.5079317996378,2.31358938366416
"SMARCA5-AS1",0.124744812975913,-12.9345239920951,2.0430897230423
"ANAPC10",0.470692743436857,-10.8634841234373,2.27189741949426
"ABCE1",0.443267682997208,-10.5211319475339,2.29505914794845
"OTUD4",0.318341970007255,-11.4835878418945,2.20375844416355
"SMAD1",0.174120422480146,-12.6247712823772,2.05817582041029
"MMAA",0.225242173550997,-11.8928066779572,2.16961132666487
"ZNF827",0.217168357845664,-12.5125542968357,2.11121018860736
"LSM6",0.833523105757547,-9.85277336859259,2.44196054801894
"SLC10A7",0.225498377413436,-11.8859695206285,2.169328216192
"TMEM184C",0.225242173550997,-11.8928066779572,2.16961132666487
"PRMT10",0.592720634729448,-10.0972089824935,2.31415001712232
"ARHGAP10",0.251141901207489,-11.6827217186918,2.17775498330012
"NR3C2",0.241695900609293,-12.5467848054605,2.16624256450464
"LRBA",0.441411701782171,-10.5360578582282,2.28749298959624
"RPS3A",4.40859195793803,-4.90674489374638,2.20438096694076
"SH3D19",0.341450871520497,-11.4148798667032,2.20838647618076
"RP11-372K14.2",0.241695900609293,-12.5467848054605,2.16624256450464
"PET112",0.229216757627761,-11.8185740413693,2.16758308707388
"RP11-18H21.1",0.457892408308777,-10.7276203414228,2.27352876480433
"FBXW7",0.363949299317625,-11.3370969602392,2.20861637561393
"MIR4453",0.141473787659634,-12.8191386499719,2.05126746596957
"TMEM154",0.49393808453315,-10.4574585273605,2.33865631399479
"ARFIP1",0.405532690978761,-11.1481904505777,2.20135684886821
"TRIM2",0.124744812975913,-12.9345239920951,2.0430897230423
"KIAA0922",0.467768565121898,-10.8134327814754,2.27198220331804
"TLR2",0.355648341701213,-11.3679762538592,2.20920993508267
"RNF175",0.090721269291354,-12.7921404110945,1.91917469956789
"PLRG1",0.49033699713477,-10.4643456279073,2.33808106040759
"MAP9",0.243431321069781,-11.7117139674051,2.17278568107151
"GUCY1A3",0.141473787659634,-12.8191386499719,2.05126746596957
"GUCY1B3",0.241695900609293,-12.5467848054605,2.16624256450464
"CTSO",0.465438350247918,-10.9841531997386,2.27142848357572
"PDGFC",0.174120422480146,-12.6247712823772,2.05817582041029
"FAM198B",0.237201218102107,-12.549029507341,2.1579848493556
"RP11-597D13.9",0.108196131760806,-13.0200960649104,2.02232033555741
"C4orf46",0.225242173550997,-11.8928066779572,2.16961132666487
"ETFDH",0.360929126623443,-11.348664862052,2.2089234439008
"PPID",0.512865250947027,-10.4142920861091,2.33881437879824
"FNIP2",0.322784307187702,-11.4704529360613,2.20479588854816
"RAPGEF2",0.250066880072025,-12.508963921607,2.17627790166079
"NAF1",0.383089885247152,-11.2548981870833,2.20473571080868
"TMA16",0.466365029897947,-10.4979900693757,2.32772001375194
"MARCH1",0.540440281980022,-10.3325790445835,2.33295949493952
"FAM218A",0.090721269291354,-12.7921404110945,1.91917469956789
"TMEM192",0.467959874501419,-10.8157206632703,2.27196262724289
"KLHL2",0.248182685417313,-11.6927940738112,2.17580024179626
"MSMO1",0.446888890309239,-11.0548770528788,2.25291766010547
"DDX60",0.435845304393994,-11.0632789560144,2.23201418300736
"DDX60L",0.459917265131018,-11.0178876425251,2.26842122695366
"PALLD",0.189222923805307,-12.520920249976,2.05838802962435
"CBR4",0.423931914395732,-11.080211145273,2.21216986686524
"SH3RF1",0.217168357845664,-12.5125542968357,2.11121018860736
"NEK1",0.265406466391688,-11.6420470295071,2.1867035920894
"CLCN3",0.390066209911041,-11.2218994058218,2.20302662204789
"C4orf27",0.44224958461656,-10.5803735437603,2.27925453516894
"GALNT7",0.248063606674305,-12.2567014115598,2.16085635613381
"HMGB2",1.13572563471399,-9.52943293469026,2.5940139156137
"RP11-798M19.6",0.238267439470462,-12.1788669084481,2.16398271757428
"SAP30",0.241904545563597,-12.2014659440717,2.16146712228198
"FBXO8",0.439082438693684,-11.0614254305605,2.23845414509524
"CEP44",0.229216757627761,-11.8185740413693,2.16758308707388
"HPGD",0.371864737553081,-11.304893420966,2.20735161476811
"SPCS3",0.628251817588414,-9.99691799645171,2.34153697235151
"AGA",0.444609996282054,-10.5169643171459,2.29872295498901
"DCTD",0.531099790897838,-10.362729906416,2.33557292770516
"WWC2",0.090721269291354,-12.7921404110945,1.91917469956789
"CDKN2AIP",0.457018936122911,-10.7210198871213,2.27368923559849
"ING2",0.44229724041017,-10.5812046320045,2.27917421977069
"RWDD4",0.447770792929961,-10.5118877076705,2.30554579171481
"TRAPPC11",0.258748343647862,-11.6601487887884,2.18272220633917
"IRF2",0.615842981511826,-10.003081144802,2.32843523300574
"RP11-326I11.3",0.335776925411619,-11.4321320549466,2.20751459858229
"CASP3",0.436151430429715,-11.0630849362033,2.23261677780967
"PRIMPOL",0.373867454117424,-11.2963183263534,2.20693923232776
"CENPU",0.144335962055549,-12.8071131072533,2.05393865606713
"ACSL1",0.283289517473143,-11.5915210627692,2.19470062821077
"RP11-701P16.2",0.090721269291354,-12.7921404110945,1.91917469956789
"RP11-701P16.5",0.179079171372477,-12.5851870903322,2.05642686546188
"SLC25A4",0.42856380048193,-11.0709413607913,2.21875411376278
"KIAA1430",0.454440653019497,-10.7014172143349,2.27417425325599
"SNX25",0.253776510344264,-12.4304809561986,2.17385166909698
"LRP2BP",0.279756854451389,-11.6020065129566,2.1934278299972
"ANKRD37",0.309940402152195,-11.5089209858606,2.20176716673798
"UFSP2",0.448931007097724,-10.656309896619,2.27534709655389
"CYP4V2",0.437326993464604,-11.0623805503055,2.23495169521019
"FRG1",0.680755496563535,-10.0102433752161,2.38463409868282
"CCDC127",0.390854073685558,-11.2181224489868,2.20284858943329
"SDHA",0.666355228507578,-10.0072682584306,2.37441159194888
"PDCD6",1.10888449603901,-9.51245711578812,2.52572009710778
"C5orf55",0.223695027974275,-12.0241158264402,2.17597860349096
"EXOC3",0.451058769049925,-11.0476483268045,2.25920157836266
"CTD-2228K2.5",0.452415944957224,-11.044481760299,2.26098191258156
"CEP72",0.252848887651615,-12.4667426727497,2.17603331892423
"BRD9",0.478629953841723,-10.4835421437277,2.33465372776138
"SLC12A7",0.445206524832609,-11.0568781963634,2.25005423745749
"CLPTM1L",0.357857053743936,-11.3600580995814,2.20913446435256
"LPCAT1",0.44146251595386,-10.5636387746551,2.28125647056835
"MRPL36",0.580293780061285,-10.1674976978424,2.31772576429644
"NDUFS6",1.03194698692841,-9.57797854198534,2.47212325606719
"KIAA0947",0.407958412982414,-11.1372829407209,2.20169167034514
"MED10",1.00815003849502,-9.63224245321972,2.4746113121431
"NSUN2",0.463755930050264,-10.9963025860952,2.27072525089428
"SRD5A1",0.40608842991416,-11.1456644063624,2.20141239290653
"PAPD7",0.217168357845664,-12.5125542968357,2.11121018860736
"MTRR",0.429737419639844,-11.069181350469,2.22068498166288
"FASTKD3",0.226183628844696,-11.8696976462039,2.16872789246404
"RP11-480D4.6",0.090721269291354,-12.7921404110945,1.91917469956789
"MIR4458HG",0.304968383277002,-11.5242495501821,2.20059173286867
"FAM173B",0.241695900609293,-12.5467848054605,2.16624256450464
"CCT5",0.917322076157878,-9.80853488640544,2.46952488267346
"CTD-2256P15.4",0.158147028664132,-12.743367074885,2.06256469798137
"CTD-2256P15.2",0.203504806423496,-12.4912497389434,2.07892517954733
"MARCH6",0.441159232230566,-10.5455734024074,2.2847065630033
"ROPN1L",0.197663683629374,-12.4947298912936,2.06814566555827
"DAP",0.451579699541951,-10.5086772312992,2.31194102668107
"TRIO",0.225242173550997,-11.8928066779572,2.16961132666487
"FAM105A",0.453905958456148,-10.5071720276973,2.31522074437262
"CTD-2165H16.4",0.108196131760806,-13.0200960649104,2.02232033555741
"FAM105B",0.368990430787037,-11.3169031375202,2.20788440781945
"ANKH",0.454126931714967,-10.6989936899503,2.27423339446287
"ZNF622",0.57939095782826,-10.1721590911399,2.3180764848875
"FAM134B",0.470430067666639,-10.8559594661355,2.27186978866362
"BASP1",0.42806200713187,-11.0717557023694,2.21796062644139
"DROSHA",0.229216757627761,-11.8185740413693,2.16758308707388
"C5orf22",0.23199352621588,-11.7866684234734,2.16771263742681
"GOLPH3",0.443043446538867,-10.5928437217449,2.27819620686718
"CTD-2186M15.3",0.226965555352143,-11.8539915358263,2.1682399487526
"MTMR12",0.224820970152689,-12.0670005958397,2.17690569188224
"ZFR",0.471088405921536,-10.8878729320305,2.27203670532309
"SUB1",1.10982753924774,-9.56627654774477,2.57906575577412
"TARS",0.45881326484851,-10.7346115983738,2.27336423755043
"AMACR",0.124744812975913,-12.9345239920951,2.0430897230423
"CTD-2517O10.6",0.117913150105663,-12.9954662061038,2.04171346236043
"RAD1",0.449248994765384,-11.0512244947746,2.25662638474856
"BRIX1",0.518442229691899,-10.3995287404941,2.33812064105029
"DNAJC21",0.461572265360525,-11.0094505482045,2.26953570450041
"SPEF2",0.277255247064729,-11.6092735883829,2.19244704213465
"IL7R",1.46453379062323,-9.08651612610409,2.62319356885117
"LMBRD2",0.232716917859322,-12.1484300758739,2.16966635603658
"SKP2",0.431829747166416,-11.0666301549537,2.22436033133221
"NADK2",0.253657432497421,-12.3755230244616,2.1693722917142
"NIPBL",0.448731235240299,-10.510915185525,2.30730096712485
"C5orf42",0.141473787659634,-12.8191386499719,2.05126746596957
"NUP155",0.235301446437578,-11.7582718172183,2.16862943826843
"WDR70",0.465629811135358,-10.9826369442504,2.27149430380876
"RICTOR",0.589173765985407,-10.1183310204928,2.31479237364317
"FYB",1.30100117669217,-9.27600090398738,2.57021440054726
"AC008964.1",0.248182685417313,-11.6927940738112,2.17580024179626
"DAB2",0.224224617207444,-11.9274496365774,2.17122878817926
"PTGER4",0.613499419213666,-10.0063965869163,2.32592179092674
"TTC33",0.315885778068481,-11.4909045559396,2.20317613981035
"PRKAA1",0.446345079324981,-10.6318072705431,2.27614910746922
"RPL37",3.5965900955021,-5.70444795024993,2.19317147307381
"CARD6",0.174120422480146,-12.6247712823772,2.05817582041029
"OXCT1",0.469618518829442,-10.9387939108691,2.27228585409963
"C5orf51",0.22712266150858,-12.104790066756,2.17568849682712
"FBXO4",0.465578505440502,-10.9830443522075,2.27147638546467
"CCDC152",0.34092570661876,-11.4165114625925,2.20831829330584
"CTD-2035E11.3",0.544641568194398,-10.3181424680444,2.33161150432821
"CTD-2035E11.4",0.141473787659634,-12.8191386499719,2.05126746596957
"ANXA2R",0.877170908215134,-9.82816472811238,2.45502876622871
"AC025171.1",0.224820970152689,-12.0670005958397,2.17690569188224
"CTD-2035E11.5",0.158147028664132,-12.743367074885,2.06256469798137
"ZNF131",0.477250707114204,-10.4854723062136,2.33406747823581
"HMGCS1",0.371864737553081,-11.304893420966,2.20735161476811
"CCL28",0.368990430787037,-11.3169031375202,2.20788440781945
"C5orf28",0.386694205114887,-11.2379833690839,2.20382975371651
"C5orf34",0.124744812975913,-12.9345239920951,2.0430897230423
"PAIP1",0.471382052613669,-10.4928135809879,2.33105869988774
"NNT-AS1",0.423466918161946,-11.0813574000943,2.21160687352687
"NNT",0.462462992702798,-11.0043833175682,2.27006223214441
"MRPS30",0.61794134367403,-10.0008898141741,2.3307016205334
"EMB",0.621101293454623,-9.99868973816694,2.33409501240197
"PARP8",0.452369552191856,-10.5081515566432,2.31309971338111
"ITGA1",0.108196131760806,-13.0200960649104,2.02232033555741
"PELO",0.389152308112735,-11.2262808848236,2.2032345380696
"MOCS2",0.470874883088849,-10.9085491811394,2.27218429921566
"CTD-2366F13.1",0.141473787659634,-12.8191386499719,2.05126746596957
"NDUFS4",0.728474888140735,-9.99467261484442,2.41350339832695
"ARL15",0.248063606674305,-12.2567014115598,2.16085635613381
"SNX18",0.456008661339454,-11.0338531524977,2.26504572955277
"GZMK",0.921144090312848,-9.80566226553401,2.47083212510302
"GZMA",1.10789401342666,-9.55524516864924,2.5636585806282
"DHX29",0.455087361420977,-10.5064256103946,2.31673972207002
"SKIV2L2",0.44081340775194,-11.0604149675732,2.24186067697917
"PPAP2A",0.27374702762166,-11.6192263026565,2.19093972565155
"SLC38A9",0.241904545563597,-12.2014659440717,2.16146712228198
"IL6ST",0.441816887308936,-11.0597700948226,2.24380086597125
"CTD-2031P19.3",0.108196131760806,-13.0200960649104,2.02232033555741
"ANKRD55",0.22712266150858,-12.104790066756,2.17568849682712
"MAP3K1",0.459633274018299,-10.7408622948659,2.27321420482589
"SETD9",0.158147028664132,-12.743367074885,2.06256469798137
"MIER3",0.189222923805307,-12.520920249976,2.05838802962435
"GPBP1",0.742358741623612,-9.97827307853796,2.4200391830636
"PLK2",0.224035905850509,-12.0423659378371,2.17656425261388
"GAPT",0.474150430735117,-10.4895174258125,2.33258570491826
"PDE4D",0.303949947574791,-11.5274100049873,2.20034205527944
"DEPDC1B",0.108196131760806,-13.0200960649104,2.02232033555741
"ERCC8",0.24453111945453,-12.2214289751843,2.16052314828958
"NDUFAF2",0.443252626836399,-10.5957906480655,2.27798373611935
"SMIM15",0.556809033657189,-10.2730640758206,2.32723352282704
"ZSWIM6",0.239881091244745,-12.188341232715,2.16270937414437
"KIF2A",0.449008320750393,-10.6569969458353,2.27532735096336
"DIMT1",0.485751565632497,-10.4724599228612,2.33704507542385
"IPO11",0.22712266150858,-12.104790066756,2.17568849682712
"SREK1IP1",0.597947086762904,-10.0658263774782,2.31433817539296
"CWC27",0.493595860494511,-10.4581296645393,2.3386095382849
"ADAMTS6",0.230189928028585,-12.5414312256707,2.14290754443097
"CENPK",0.467105340716925,-10.9696705066452,2.27192719472745
"PPWD1",0.470556125667525,-10.8593455965825,2.27188268166667
"TRIM23",0.22574027356051,-11.8799454622156,2.16909304326823
"TRAPPC13",0.407422221264717,-11.1396657475591,2.20159670875146
"CTC-534A2.2",0.241695900609293,-12.5467848054605,2.16624256450464
"SGTB",0.423548881942278,-11.0811483215147,2.21170221133003
"NLN",0.251043590229985,-12.498046019625,2.17663952098868
"ERBB2IP",0.450294067101652,-10.6681296685475,2.27501979794633
"SREK1",0.509857259462682,-10.4218918064882,2.33906505459445
"MAST4",0.375842218537906,-11.2877179277956,2.20650351365506
"CD180",0.449405679568257,-11.0509413639076,2.25685930308836
"PIK3R1",0.44890670667004,-10.5107554455575,2.30760991505988
