"","theta","batchA","batchB","log_umi:batchA","log_umi:batchB"
"RP11-244H3.4",0.425067568855281,-10.9237574536309,-11.296056405529,2.1892751719074,2.20797630543902
"ZMYM6",0.260957160653722,-11.5684516927711,-11.5418790762414,2.12725989498536,2.13868298891723
"ZMYM1",0.221128302595279,-11.5807819102115,-12.1068247246849,2.07219043993715,2.12504097367742
"SFPQ",0.864978372547024,-9.65962490296417,-9.9902943370595,2.3905894949621,2.48367162473396
"ZMYM4",0.280949852644176,-11.5760569422627,-11.5166526222024,2.17954875866024,2.14039132156386
"KIAA0319L",0.47426517123294,-10.8130502417273,-10.8874383410095,2.2148041924226,2.31519953237379
"NCDN",0.23401792377617,-11.5689820862341,-12.1214379657602,2.18639308154831,2.06176427510643
"RP4-728D4.2",0.451236548140726,-10.9441599710064,-11.0814866566894,2.18761360768581,2.28686821384028
"PSMB2",1.00500900726736,-9.51168665862157,-9.80347859633149,2.42653882991907,2.50368887094417
"C1orf216",0.30176011042581,-11.5393955319725,-11.4616168534817,2.19823779166605,2.14504042970337
"CLSPN",0.175807827735842,-11.8625655930426,-12.1108603228918,1.71451995397132,2.08562260444427
"AGO4",0.24870896594858,-11.5728637335847,-11.7023272750914,2.13672475406434,2.13206611735405
"AGO1",0.336568867148423,-11.5094909796825,-11.3550656447549,2.20308843468351,2.17397758907307
"AGO3",0.429541751376061,-10.9783349415993,-11.2189803516946,2.18639891341828,2.23108098526802
"ADPRHL2",0.461277543365139,-10.5245963910218,-10.6291216052601,2.23503775772507,2.31888731744568
"TRAPPC3",0.830686938897062,-9.69100368718611,-10.0295075127571,2.38511369563308,2.47154945126359
"MAP7D1",0.548478581115205,-10.2472686077251,-10.2711491552618,2.27307901756264,2.33876585154161
"THRAP3",0.671446168513318,-9.89882390891693,-10.0694677875905,2.35336052750067,2.35225183729361
"EVA1B",0.230122013004351,-11.5712337893436,-12.1068247246849,2.13317531242154,2.12504097367742
"STK40",0.462086877546166,-10.8247135450118,-11.085934704439,2.21201185822841,2.28444086987268
"LSM10",0.991609006887038,-9.56385167136089,-9.76200757806408,2.41317988782161,2.5037218991908
"MRPS15",0.83398605960419,-9.70514907818436,-10.0133567755589,2.38292148817383,2.47699084564012
"CSF3R",0.730899185262748,-9.84178508041195,-10.0732727699261,2.36464812091498,2.41822043348178
"LINC01137",0.226588395677694,-11.726029841205,-11.7781714742467,2.0703634990053,2.13315231027982
"ZC3H12A",0.431093923445644,-10.9441599710064,-11.2287391073738,2.18761360768581,2.22856829303011
"MEAF6",1.0995091421158,-9.43215382786352,-9.61976063138984,2.47975073174269,2.51177574763906
"GNL2",0.461898035000644,-10.510397576979,-10.7013216376373,2.23678359648924,2.31331048093168
"C1orf109",0.374251827229449,-11.3860396876462,-11.3108839818526,2.20582394294726,2.2012857619451
"YRDC",0.469178244352665,-10.6544405413495,-10.7943772701928,2.22791894449453,2.31347218030034
"C1orf122",0.552743024734244,-10.2278163698948,-10.2649964459733,2.27307661580788,2.33852173408227
"MTF1",0.421750108678979,-11.1505789154595,-11.1965099617625,2.1929460066656,2.23698302275661
"INPP5B",0.260957160653722,-11.5600517762883,-11.4996137140559,2.10626979297255,2.14166731430314
"SF3A3",0.613153067549214,-9.99553682104535,-10.1134160462657,2.28261758205577,2.33976591199901
"FHL3",0.470284345564839,-10.4806781510186,-11.0344633260061,2.24149144458082,2.3047336148693
"UTP11L",0.467586331055186,-10.650307708732,-10.7523832308469,2.2280344825841,2.31287290526221
"RRAGC",0.475143785825202,-10.4071286895768,-10.5408622449243,2.25775578456439,2.33579996856191
"MYCBP",0.466671769003568,-10.4180449735949,-10.5975341918703,2.25529552268616,2.32429375944045
"AKIRIN1",0.692086188758616,-9.94298984041318,-10.0742712052608,2.33099273985591,2.42200952697893
"NDUFS5",1.35434455190242,-9.14303746538365,-9.33221242343571,2.53667761778663,2.59826228138462
"MACF1",0.590848408416785,-10.0269270293671,-10.2275995788551,2.27579758577447,2.33723337505246
"KIAA0754",0.185955406245284,-12.9807844892051,-12.1214379657602,2.23242604348101,2.06176427510643
"PABPC4",0.737953029409377,-9.87212427871638,-10.0732489064468,2.35954857812797,2.44177799005543
"HPCAL4",0.193536910419406,-12.0306360069239,-12.2134499787719,2.10758923884792,2.05080575518804
"PPIE",0.688196099431785,-9.83886477373892,-10.0775428089992,2.36508118923085,2.34806062807063
"TRIT1",0.286554126837374,-11.5794509014341,-11.4616168534817,2.17308894546107,2.14504042970337
"MYCL",0.374133599933102,-11.3070193187948,-11.33493185157,2.20256204618033,2.18722464056059
"CAP1",1.43790951437925,-9.03731325463512,-9.24596024958304,2.53928026795986,2.61062261086687
"PPT1",0.947185878584597,-9.59039356543445,-9.87481640625039,2.4063165768836,2.50175177018383
"RLF",0.299179904012343,-11.4741571233433,-11.5605863373055,2.20566590775078,2.13748686135213
"RP1-39G22.7",0.425443847957533,-11.0727942159524,-11.2029066458874,2.18855417022458,2.23526818369403
"ZMPSTE24",0.449710091015456,-10.8906846330575,-11.1126747587204,2.19421314718967,2.26913054503055
"COL9A2",0.219902186608763,-12.1090283638258,-11.7781714742467,2.11804243767902,2.13315231027982
"SMAP2",0.826240735420476,-9.71156798128117,-10.0232450078786,2.38197326003506,2.47376463945837
"ZFP69",0.230981926254719,-11.6329811063944,-11.7318934859605,2.06588328003641,2.13216826514374
"EXO5",0.188270374221773,-12.4556692543632,-12.2134499787719,2.16498697493235,2.05080575518804
"ZNF684",0.24743854079291,-11.5979669210472,-11.5166526222024,2.0683841697953,2.14039132156386
"NFYC-AS1",0.20624377800136,-11.8610243825902,-12.1120008116789,2.0853567895114,2.09432734447578
"NFYC",0.592791124433824,-10.0922669752175,-10.1399919071515,2.27182191804036,2.33749933340414
"CITED4",0.461530927567034,-10.8825488853542,-11.0470120534463,2.19595570580303,2.30130896209933
"CTPS1",0.415218356653323,-11.1104490219038,-11.253025230975,2.19053136184161,2.22213630721514
"SCMH1",0.218073193864003,-11.5604266920596,-12.1214379657602,2.0868295070752,2.06176427510643
"HIVEP3",0.395168007713896,-11.0380428374623,-11.3634321699471,2.18715068309926,2.16917112199178
"FOXJ3",0.459487805655403,-11.024542576735,-10.9853705929334,2.18675759103648,2.31236814757254
"PPCS",0.910362226647953,-9.62873979522016,-9.92396430899118,2.39698918355794,2.49711354369099
"CCDC30",0.185955406245284,-11.8625655930426,-12.0576635745586,1.71451995397132,2.14006767013108
"PPIH",0.609379712932517,-10.0064871423074,-10.1213866985556,2.27952455416443,2.33888587145303
"YBX1",2.10372308445562,-7.54178978646236,-7.16894589103501,2.50462861077433,2.40888627030234
"LEPRE1",0.393385128461366,-11.1926315304789,-11.3166542998045,2.19563481054405,2.19829320744835
"C1orf50",0.463284687110181,-10.4678325869344,-10.5969900464042,2.24398808684492,2.32440260683189
"CCDC23",0.687453976628942,-9.93452119601785,-10.0686679373479,2.33795064277735,2.40574196562046
"ERMAP",0.204351083069286,-12.1090283638258,-12.1068247246849,2.11804243767902,2.12504097367742
"ZNF691",0.229316654801091,-11.5807819102115,-11.8696704099259,2.07219043993715,2.13698823514882
"SLC2A1",0.32054023874157,-11.4741571233433,-11.4287633265549,2.20566590775078,2.14928668534956
"EBNA1BP2",0.58045062323386,-10.0880142165368,-10.2259576068666,2.27189002368825,2.33718772258991
"ELOVL1",0.521434969250474,-10.20236710137,-10.478390002016,2.27283001826436,2.34258173919622
"MED8",0.573233041034902,-10.0108780679481,-10.400132345421,2.27853762701501,2.34348449185147
"SZT2",0.324197413674684,-11.5226626848662,-11.3802840643007,2.20138460206992,2.1614525992678
"HYI",0.253901098511532,-11.9277709215198,-11.3802840643007,2.09394355465052,2.1614525992678
"KDM4A",0.289438759468774,-11.5094909796825,-11.5882929144866,2.20308843468351,2.13583876778806
"ST3GAL3",0.228170944268764,-11.5657915721652,-11.9696525175043,2.07996878309352,2.14133592187477
"IPO13",0.221128302595279,-12.2272241961111,-11.7023272750914,2.13379043070395,2.13206611735405
"DPH2",0.336568867148423,-11.4893634867845,-11.3634321699471,2.20483894477891,2.16917112199178
"ATP6V0B",1.25809375127173,-9.22714080924236,-9.50252950789128,2.53805797941303,2.6056591748155
"CCDC24",0.187360868260337,-11.8610243825902,-12.8513987168252,2.0853567895114,2.04406952549545
"DMAP1",0.476810415835872,-10.329465823144,-10.5982176119433,2.26977266401549,2.32415435925917
"ERI3",0.493502622000417,-10.2278716366876,-10.585775803866,2.27307689420396,2.32671863446579
"RNF220",0.47399851633152,-10.7276805294609,-10.9138280466429,2.22524455664374,2.31525732130219
"TMEM53",0.232725834944694,-11.5645302205551,-12.0092387518936,2.11853605271832,2.14197108170165
"C1orf228",0.524251785143498,-10.1490127870736,-10.5100486081164,2.27200629747159,2.34007891439243
"RPS8",4.77133274768044,-4.97493361129462,-4.76379781881584,2.18490601532967,2.11676547558109
"PLK3",0.520723956755913,-10.275824363395,-10.4103404567451,2.27266563095508,2.3436464006917
"PTCH2",0.20624377800136,-11.726029841205,-12.1214379657602,2.0703634990053,2.06176427510643
"EIF2B3",0.471193933681854,-10.8469003848836,-10.9650830211975,2.20574544136171,2.31383985552009
"HECTD3",0.223911752724746,-12.0306360069239,-11.7023272750914,2.10758923884792,2.13206611735405
"UROD",0.570145881244509,-10.1322531777983,-10.2499626177697,2.27180228168205,2.33795893440616
"MUTYH",0.449261239896736,-10.8749561763341,-11.1253267782152,2.19779530484168,2.26249373881189
"TOE1",0.317939624424612,-11.5393955319725,-11.3885452021283,2.19823779166605,2.15852698825264
"TESK2",0.169885626665915,-12.2052711418888,-12.1120008116789,1.65236696770539,2.09432734447578
"PRDX1",1.15283773738605,-9.41593257528919,-9.59375725140737,2.52820953438827,2.59114228139915
"AKR1A1",0.781185437900195,-9.78712839079748,-10.0562476522441,2.37197188457732,2.45929191679297
"NASP",0.643586475767652,-9.98070825882097,-10.059323000457,2.28905418827288,2.3816862827492
"GPBP1L1",0.527513412873852,-10.2920498137407,-10.3508060211558,2.27213571861499,2.34204561763455
"TMEM69",0.462329380285728,-10.5799179118211,-10.6581354961039,2.23061901590479,2.31565355640349
"IPP",0.29556102379824,-11.5393955319725,-11.4996137140559,2.19823779166605,2.14166731430314
"MAST2",0.182645041051933,-12.7229509827603,-12.4241370356452,2.20280914120116,2.07119716703591
"POMGNT1",0.379351909182743,-11.3500532423055,-11.3084513213423,2.20458320408522,2.20247365035132
"LRRC41",0.471129886658532,-10.5668452956489,-10.9545668033831,2.23138584733308,2.31435501980835
"UQCRH",1.47206933242543,-8.94832388484868,-9.23375907365898,2.54727453581174,2.62552600922257
"NSUN4",0.29556102379824,-11.2617696156676,-11.9696525175043,2.19999725505756,2.14133592187477
"FAAH",0.434776927678559,-11.4832300532577,-11.0581855238041,2.20521819617354,2.29750229962356
"MKNK1",0.473136517363985,-10.5655370796068,-11.0199996831644,2.23147067031551,2.30778626173136
"MOB3C",0.36253868517504,-11.2617696156676,-11.3802840643007,2.19999725505756,2.1614525992678
"ATPAF1",0.468522512489816,-10.293232238264,-10.7311301978714,2.27208721696666,2.31283524476531
"EFCAB14",0.462768475528123,-10.5039467340383,-10.5800619972237,2.23768107817063,2.32793746028277
"CMPK1",1.26348241631664,-9.2917991484947,-9.41406994771777,2.53930742840546,2.60141002283935
"SPATA6",0.202450266760101,-12.1090283638258,-12.1129073883025,2.11804243767902,2.11381707320278
"BEND5",0.317939624424612,-11.5791336579519,-11.3495703192679,2.17396725098979,2.17745343684405
"FAF1",0.473867103873367,-10.7344058483513,-11.0105371644257,2.22484663956448,2.30937113818463
"CDKN2C",0.41026329298,-11.5094909796825,-11.1387901390154,2.20308843468351,2.25627461817252
"RNF11",0.482471113808841,-10.2995762626136,-10.588673911263,2.27179870530904,2.32611147038876
"EPS15",0.497155470985086,-10.2703261337475,-10.5391585460127,2.27279148172598,2.33608888358454
"OSBPL9",0.461410591473612,-10.5714261241226,-10.5829104027509,2.23110340782432,2.32732910532261
"NRD1",0.55059187836701,-10.0724918594771,-10.45120159003,2.27229393630776,2.343561719796
"TXNDC12",0.870030139532426,-9.66884622015777,-9.97220266403713,2.38887913892815,2.48820778672925
"KTI12",0.458377108864359,-11.1104490219038,-10.9612116427385,2.19053136184161,2.31404575382399
"BTF3L4",0.678159125402153,-9.93391128287559,-10.0616489317359,2.33836566601917,2.38888443586589
"CC2D1B",0.230981926254719,-11.5807819102115,-11.8143950828964,2.07219043993715,2.1344613219071
"PRPF38A",0.633788447963075,-9.94839055998234,-10.1277829993924,2.32505736211148,2.33831460695605
"ZCCHC11",0.472163729972636,-10.3836311968901,-10.5823833770845,2.26251143782504,2.32744200108633
"GPX7",0.471295383983198,-10.4822812082855,-11.0525133783793,2.24119978466706,2.29953095419382
"FAM159A",0.46380272246341,-10.4509362017474,-10.6030761259202,2.24763474406279,2.3232084385909
"COA7",0.184759325248821,-12.5624922115901,-12.4241370356452,2.18011134950613,2.07119716703591
"ZYG11B",0.395168007713896,-11.1926315304789,-11.3108839818526,2.19563481054405,2.2012857619451
"ECHDC2",0.462229302964306,-10.4287356778096,-10.6656391520125,2.25280373287746,2.31506556365673
"SCP2",1.10850756995253,-9.43289099950712,-9.61662744457962,2.49798108904971,2.51257787633347
"SLC1A7",0.169885626665915,-13.0412186394904,-12.4241370356452,2.19756516700304,2.07119716703591
"CPT2",0.397608079271607,-11.298495777024,-11.263091847762,2.20210679650895,2.21925798195264
"C1orf123",0.624166610843562,-9.96160923170676,-10.126767488187,2.30620128123546,2.33839847104351
"MAGOH",0.878498021682289,-9.67004879324169,-9.95359372294737,2.38866390401585,2.4922066751738
"RP11-117D22.2",0.189569047265482,-12.5624922115901,-12.1214379657602,2.18011134950613,2.06176427510643
"NDC1",0.230981926254719,-12.2272241961111,-11.5166526222024,2.13379043070395,2.14039132156386
"YIPF1",0.461221991389067,-10.7630870583623,-11.1291047474024,2.22256057938304,2.26066018178631
"HSPB11",0.5174398805091,-10.3509203924325,-10.3406170175016,2.26751185236325,2.34165363069464
"LRRC42",0.35107134714171,-11.2617696156676,-11.4287633265549,2.19999725505756,2.14928668534956
"TMEM59",1.33065012925058,-9.20304157157383,-9.33041313373634,2.53751529997839,2.59825257441422
"TCEANC2",0.221128302595279,-12.2272241961111,-11.7023272750914,2.13379043070395,2.13206611735405
"MRPL37",0.500799611074458,-10.3642079726156,-10.4279135664768,2.26572060769476,2.34377241607572
"SSBP3",0.457816212369434,-10.8130502417273,-11.1187600871011,2.2148041924226,2.26584648206282
"TTC22",0.219902186608763,-11.6329811063944,-12.0840239812488,2.06588328003641,2.1358900411318
"DHCR24",0.166061117169247,-12.8376914911247,-12.8356493069929,2.21804407568297,2.07186889921468
"USP24",0.44450263810776,-10.8340124249542,-11.2122052205584,2.20949653981622,2.23283535317288
"OMA1",0.427215806332294,-11.1336555034555,-11.1684309137728,2.19190356501215,2.24526032565498
"MYSM1",0.317939624424612,-11.5620577283092,-11.3699551151498,2.1905334203729,2.16587050207151
"JUN",2.09462031094469,-7.5017700196474,-7.20516929566598,2.50412771066615,2.39867694107691
"LINC01135",0.193536910419406,-12.0306360069239,-12.2134499787719,2.10758923884792,2.05080575518804
"FGGY",0.195653173026719,-11.9277709215198,-12.2134499787719,2.09394355465052,2.05080575518804
"NFIA",0.177437930521445,-12.6465705910921,-12.1214379657602,2.02009534814886,2.06176427510643
"TM2D1",0.532468670765978,-10.1607790881969,-10.4589203667182,2.2721833588683,2.34337129447191
"INADL",0.404732229463471,-10.9441599710064,-11.3802840643007,2.18761360768581,2.1614525992678
"USP1",0.471702099452429,-10.3358429067162,-10.6320953847085,2.26918085146156,2.31847563823089
"ATG4C",0.460862236985886,-10.9816831544221,-10.9913520219603,2.18636046598426,2.31179440216827
"ALG6",0.42921492868315,-11.0944914559925,-11.1684309137728,2.18964998903961,2.24526032565498
"ITGB3BP",0.222778853026938,-11.5807819102115,-12.0840239812488,2.07219043993715,2.1358900411318
"PGM1",0.474267414017047,-10.7495256583325,-10.9657189704088,2.22377640005346,2.31380369442099
"JAK1",0.958606661357164,-9.61754726390903,-9.79312552168503,2.39956834924224,2.50372753813967
"LEPROT",0.542743014340248,-10.1558535582971,-10.4050298561009,2.27210470759188,2.34356805669836
"PDE4B",0.473010512104444,-10.7591502259663,-10.8187767259917,2.22294193598678,2.31398628764265
"MIER1",0.474024948200039,-10.7678324679795,-10.9703605670682,2.22206608015325,2.31351819786577
"SLC35D1",0.214594727832573,-11.5807819102115,-12.1214379657602,2.07219043993715,2.06176427510643
"IL23R",0.185955406245284,-12.2272241961111,-12.7048021381125,2.13379043070395,2.10185332445685
"SERBP1",1.19829683687362,-9.32202047766944,-9.56887604726734,2.53939483870349,2.6027911105766
"GADD45A",0.473160331808354,-10.8294023576039,-10.9352318879972,2.21077452033139,2.31497385967619
"LRRC7",0.160024964708372,-12.9807844892051,-12.8356493069929,2.23242604348101,2.07186889921468
"LRRC40",0.384248500856627,-11.2360036981478,-11.3297278526665,2.1984117032366,2.19058448352789
"SRSF11",1.05666137899963,-9.45048189717099,-9.71563103122758,2.44916265362328,2.50389571148582
"ANKRD13C",0.400939099727994,-10.9237574536309,-11.4287633265549,2.1892751719074,2.14928668534956
"HHLA3",0.29556102379824,-11.5393955319725,-11.4996137140559,2.19823779166605,2.14166731430314
"ZRANB2",0.596755464067176,-10.0010671656208,-10.226678765666,2.28092660456733,2.33720771277085
"FPGT",0.26403069601291,-11.5808116265201,-11.6090810701488,2.16509320920143,2.13471042253244
"CRYZ",0.437670259242092,-10.9237574536309,-11.1819063196601,2.1892751719074,2.24111512650269
"TYW3",0.437925811981407,-10.9131071424745,-11.1878250426815,2.19052098686339,2.23939397307756
"ACADM",0.558220125917632,-10.1728848495312,-10.2869986646841,2.27237951660135,2.33941752160255
"RABGGTB",0.585051669478764,-10.0053728866478,-10.318428647491,2.27979942837761,2.34074804012691
"PIGK",0.444266016196458,-10.8648389434989,-11.1738842952687,2.20049167253403,2.24353465140372
"AK5",0.409446433548944,-11.2909729994004,-11.2122052205584,2.20169300688094,2.23283535317288
"ZZZ3",0.400939099727994,-11.1749866509393,-11.296056405529,2.19450010481991,2.20797630543902
"USP33",0.465357115776528,-10.5225988006527,-10.8290286238939,2.2352651080443,2.31420989972845
"FAM73A",0.330411173393299,-11.4893634867845,-11.3802840643007,2.20483894477891,2.1614525992678
