"","theta","batchA","batchB","log_umi:batchA","log_umi:batchB"
"FN3K",0.346285990097481,4.88000893632996,-8.63363383472205,-3.09168484884961,1.16600896657997
"TBCD",0.834571752170568,-14.4472531052437,-11.8295471319836,3.28996574396387,2.52579104809242
"B3GNTL1",0.393905018554879,-14.4734281327703,-14.8646403750629,2.96624027564875,3.16982703578613
"METRNL",0.621970802140082,-12.6297619271695,-11.035714243653,2.63954943013033,2.05310100268517
"USP14",1.45136400510603,-8.36641214544015,-9.4941471431189,1.66205882171369,2.01083752701094
"THOC1",1.16291599085501,-7.20110173427442,-14.4708951418394,1.10521309986228,3.19843285664445
"RP11-705O1.8",0.185144847645483,-15.797436420838,-15.1319351085881,2.86425084066414,2.91505911614122
"TYMS",0.0595257000907228,-40.5947980673011,-37.5169801929619,9.81611013398509,9.62268537612951
"ENOSF1",0.816865465055528,-11.924630982067,-9.60072456578917,2.47458147190238,1.79198702227811
"METTL4",0.91631103941171,-6.04029938645336,-7.00499609123481,0.657290193060173,1.03258591987194
"NDC80",0.213114401857999,-21.0046406702649,-25.9464490850569,4.61311748781457,6.18542253128572
"SMCHD1",0.453313511548105,-7.49444740060535,-4.13195172820695,1.66658372093176,0.63304547889587
"EMILIN2",0.226768075607623,-16.1424940566436,-11.2748992954028,3.73724925622967,2.33932165939925
"LPIN2",0.463028680154123,-3.90177349495514,-5.94034780538763,0.282112939692261,0.872649688607586
"RP13-270P17.3",0.0542874304311583,-8.66629946989608,-11.6543075575372,1.3805740568964,2.17567228653836
"MYL12A",2.84775893468117,-6.12000203349307,-5.31306998945366,2.14427172219217,1.92042568249088
"MYL12B",2.94224481452165,-7.26001029939547,-7.87289573393752,2.27634040849115,2.44212307073349
"TGIF1",1.74674936472056,-6.63552506170612,-9.06574466252712,1.16397480516667,1.96283344459475
"DLGAP1-AS1",0.324996291496731,-12.6363519642228,-10.2550786976742,2.63248256455558,1.99200197307268
"LINC00667",2.51012993484633,-8.5676739557065,-6.23374868379979,1.80356078296657,1.08312158528204
"LINC00526",0.612890838174052,-4.27934967247353,-6.58638340770997,0.0347710899609303,0.603399859425205
"ZBTB14",0.94221931049534,-13.4113955972964,-11.1972060375386,2.85873489837271,2.16053689648746
"EPB41L3",0.268301046658117,-21.7886547619536,-20.6693654110491,5.24123226377334,4.94863545691587
"NDUFV2",2.68656286117738,-10.4140156549887,-12.1139213316774,2.77311448569993,3.27664185106764
"RP11-143J12.2",0.503088076562835,-13.6007521753726,-6.36377306786684,3.07164487237373,0.8846667129821
"ANKRD12",2.75457379845931,-7.65847445625621,-6.60125306716669,1.9766039172441,1.66933335639678
"TWSG1",0.399400541466443,-19.1191177993412,-7.64326717495522,4.2501385368179,0.751512062196629
"RALBP1",0.194283166463191,-10.9349796744057,-9.60477133828499,2.45920544209994,2.10547137115008
"PPP4R1",0.821992920710009,-11.0491260535176,-9.88794520955792,2.02947632408894,1.76482688737361
"RAB31",0.337363219783886,-11.3515734456949,-16.7196151925594,2.52473409301028,4.09369715029136
"VAPA",0.987269616939747,-7.86703009964757,-8.53874983720832,2.05630335446155,2.25054429278683
"NAPG",0.30512258813692,-18.3295984941359,-15.9879723472477,4.28209178865303,3.63672808259127
"CHMP1B",1.07724708852897,-12.5986977829073,-9.52802462989975,3.43024953115791,2.50048197874438
"RP11-78A19.3",0.210986689574781,-12.8642102971819,-16.7162413173943,2.15545320271112,3.32972563820767
"MPPE1",1.78887817420221,-11.0136290310662,-9.13620734031949,2.49979238603206,1.96254076338399
"RP11-820I16.4",0.250970683915958,-12.7400485502865,-20.5862947032712,2.42096943662775,4.44104372439415
"IMPA2",0.698537740806393,-16.6711525285975,-16.7421514398736,3.86169086079167,3.97538627649902
"TUBB6",0.252598602247815,-17.8992547928064,-20.5634749443688,4.24335611962634,4.91868119641905
"AFG3L2",1.08317619815559,-8.76859526991464,-10.8624300446035,1.54663243734408,2.24299184717992
"PSMG2",0.576524128769479,-10.716695782451,-10.8306163982466,2.69580135442222,2.82881099881046
"CEP76",0.183751596469267,-19.3547704093134,-14.4528633592257,3.77890772769901,2.75634807168085
"RP11-973H7.4",0.268613726547376,-7.42242541707561,-8.63626780226354,0.645595974587562,1.04657563441368
"PTPN2",4.83717345339766,-8.12388985616943,-8.63279130870778,1.91894463496057,2.01415534558158
"SEH1L",0.997403355755528,-14.6265358408719,-10.9308108602771,3.22136200494301,2.10337560207909
"CEP192",0.548739112733672,-18.4402161789626,-6.11746348232062,4.07624680881855,0.503369793214182
"LDLRAD4",0.521071234270315,-16.7524878582568,-11.0652116934168,3.84557132251599,2.27795421554574
"FAM210A",0.963207810657187,-11.4274563511558,-6.31697347455432,2.217653480082,0.729625681268413
"RNMT",1.06926468793962,-12.9477517622792,-9.87736125974557,2.8651100423636,2.05283680989555
"ZNF519",0.241093460237154,-16.9824843255666,-6.74746714749133,3.49372821334331,0.34413407039493
"ROCK1",3.88061730856615,-8.31220577047833,-9.62573041099831,1.9060965930773,2.32385543505916
"ESCO1",0.47538685818892,-10.5252274069748,-18.5466123996364,2.01363134937916,4.2024658804163
"SNRPD1",2.71718712504073,-10.4337383576797,-11.3782987428247,2.67507827132917,2.97327274265645
"ABHD3",1.22186265773034,-11.5511731915399,-14.0717880869048,2.66259331129381,3.37273774315631
"MIB1",0.321566080177634,-0.838916930744661,-5.93014073243695,-1.29443158653726,0.307005587197622
"RP11-535A5.1",0.0420771618250044,-11.1912410258661,-2.0206507429637,1.76229137033217,-0.93751103380234
"RBBP8",0.088850053107835,-27.2469019022976,-24.5461400060286,6.41365446974307,5.72925668132411
"RIOK3",1.09577889399377,-12.8012819262758,-10.7288152564754,2.97902680647981,2.36599429212451
"C18orf8",0.811224221123708,-10.6029140098126,-9.87917495242189,2.21114009312836,2.0961940286231
"NPC1",0.194484516173087,-10.4060902335999,-11.2316755856078,1.86833428594122,2.05171887489958
"TTC39C",1.031540399502,-8.5380195855843,-7.6037426545401,1.96221551185069,1.72238324340509
"RP11-403A21.2",0.118948899894587,-11.1778204441287,-9.63480720738943,2.13285627491319,1.80966135541624
"OSBPL1A",0.0134681266657512,-25.1466168543818,-27.591105954781,5.6306726705825,6.80783571087392
"IMPACT",0.418763648513836,-9.98214813838111,-11.9272704332493,1.78111478307575,2.41468827041365
"SS18",0.80555233276022,-15.2967502693187,-13.5889888183581,3.2399757687793,2.85893828998952
"TAF4B",0.430366408905723,-0.565235356914243,-13.756928945945,-1.28082830832406,2.69505230305893
"TRAPPC8",0.893606008217114,-10.221002318849,-9.73412989868211,1.80011983583299,1.77132567395428
"RP11-326K13.4",0.507598423212832,-9.81423645145536,-5.34903667102857,1.53865939523435,0.254465340582502
"RNF125",0.177647824784575,-9.14306201306089,-9.0602097058958,2.01713338738969,1.88987115655002
"RP11-53I6.3",0.0581575957450093,-13.7620520946994,-14.3459908150089,2.69819243947951,2.81793675542731
"RNF138",2.37174276684455,-13.2196281315772,-11.1461837840704,3.14327396286675,2.59609355857941
"MAPRE2",2.07961980619193,-4.37095166855831,-8.10419818085263,0.551644247810266,1.66427471703864
"ZNF397",0.110398224697932,-6.19935953102566,-8.3020706088753,0.74311706290805,1.24732828967902
"ZSCAN30",0.168486922214925,-28.3166842442203,-5.76578504929272,6.32544167348684,0.226310831929704
"ZNF24",1.38393655284873,-8.36296408669486,-10.0010994360052,1.85096303941933,2.33316685672744
"INO80C",0.233617698507327,-12.6520556234959,-17.4684708553261,2.95148133371118,4.20831944905788
"GALNT1",0.311071651763896,-7.48240284910506,-18.7371690260188,1.17378635090708,4.49453231235319
"C18orf21",0.287105212133525,-8.71471212440025,-26.5365485631099,1.7024647246814,6.9418752523638
"RPRD1A",1.69547583478243,-10.8937057917099,-8.30473301130863,2.34734890465822,1.45308816764104
"SLC39A6",0.49242821730454,-10.1331295276678,-13.2745590394769,1.94885412093803,2.90282561759431
"ELP2",1.73112821312374,-11.9181558576314,-6.79765696582496,2.62516171482836,1.20554535286284
"TPGS2",1.27704690962058,-9.68172398647722,-14.9577661282143,2.03133231981969,3.53142830308962
"KIAA1328",0.586161031045318,-9.32723473272655,-11.376616746685,1.62140160080699,2.15309563953465
"PIK3C3",1.3274506490064,-14.8363242165421,-6.71647883030527,3.32323865351856,0.946938222458066
"SETBP1",0.32416377276021,-12.7304161662678,-16.9396691581085,2.16970073890405,3.6174584280326
"EPG5",0.448734032208573,-6.05268976865397,-13.586946973443,0.616765606436545,2.75608048205081
"PSTPIP2",0.661906847789907,-12.3262818923602,-12.8650725991197,2.63493267109008,2.7477149629324
"ATP5A1",1.41614592041173,-10.7221800962203,-9.04690460211137,3.02201704799915,2.56586375971615
"HAUS1",0.289019365059732,-12.85395350832,-13.8352150668041,3.07148726998171,3.33509408225994
"C18orf25",0.571443004939345,-12.9758431593853,-15.0864035301064,2.72238059234031,3.17593906756815
"PIAS2",0.647580809803332,-7.40429937200935,-9.94588635811245,1.04156675414342,1.59949194460306
"HDHD2",0.956958055343068,-9.80104640590458,-15.4540190213716,2.01355426867744,3.63951187042405
"IER3IP1",4.18905325704262,-9.68231796719851,-9.87795809583621,2.31144595089045,2.35913242662606
"SMAD2",2.41342957599267,-9.23720355287332,-11.9809767058188,1.98428424779223,2.69208927487072
"SMAD7",0.308122176627292,-12.2940490665015,-11.1516027714534,2.12604096766597,1.85550116756673
"DYM",0.37769688146476,-10.8569297597611,-11.6811859003677,2.16158015290133,2.48246590431532
"C18orf32",2.18411986193448,-10.5386794684134,-9.08004916818285,2.51924228570602,2.11032399872278
"RPL17",7.6831813101588,-5.38228232576234,-5.08327690462425,2.11576494827159,2.023717357411
"ACAA2",1.3263705420912,-12.6081890078009,-11.1832537588601,3.01223998197517,2.63970928525368
"MBD1",0.915803564941638,-3.31297801183148,-5.0683294302087,0.0282051473515613,0.55326922463174
"CXXC1",0.171845350708673,-7.9807225121544,-14.4225566420588,1.65594724918761,3.43969063375918
"ME2",1.25734899595408,-9.70333475074014,-12.1380050774142,2.04864043042809,2.79972321821878
"ELAC1",0.75018074762408,-11.2361859869376,-8.76521734226669,2.35332642119729,1.54575877983001
"SMAD4",0.612174358627646,-7.11884832095163,-10.5199203005173,0.782105522297056,1.88792292512905
"MEX3C",0.231559327302766,-8.50277435956232,-11.4927895369045,1.23009110371603,2.074840573097
"MBD2",0.594787005669781,-20.614429782172,-18.1788667961565,4.97682427668962,4.38111119559216
"POLI",0.1223645888515,-19.5278597853645,-15.7667462365842,4.29217215695931,3.37284251094461
"RAB27B",0.0637438410313979,-5.09055342667328,-20.6918764514025,0.0555258399450428,4.76715620391739
"TCF4",0.389346060551516,-15.1304165568738,-13.3927125829076,3.38469929403215,2.99790259409114
"TXNL1",1.56942283436806,-11.2070740083451,-11.7213987979627,2.84530912657209,3.01788427876721
"WDR7",0.104180238775766,-9.14754392922502,-19.5562678369698,1.23269216695586,4.32013242634576
"FECH",0.673665730670617,-14.869217400316,-6.13141677811159,3.28290448970632,0.663538732736178
"NARS",0.283440187138616,-7.1311061042194,-8.04902842283655,1.54601938987848,1.65594487914856
"RP11-35G9.3",1.14286852235399,-9.10675577701081,-6.17771316727712,1.73323606264455,0.883555711323933
"MALT1",0.0920132015230316,-11.3092226003124,-9.97751837763904,2.59465049444013,2.0649617874363
"RP11-108P20.1",0.128704644530734,-9.26575125022039,2.5090720936928,1.26770146035523,-2.62675872586108
"SEC11C",0.734019641479386,-9.81134236527509,-12.9898014207301,2.42447384049505,3.37358378681191
"LMAN1",1.03098057695632,-17.7500361280013,-12.9241625615371,4.3484962123809,2.96265711600466
"PMAIP1",0.356899544065934,-8.36323824624298,-9.75876594792128,1.94073967789905,2.4091354272568
"PIGN",0.356886564970856,-9.99242379731408,-11.6044001365837,1.56764309933613,1.95763055880814
"KIAA1468",0.317733432467586,-4.32289192872128,-11.6481024211352,-0.0155157216104286,2.20472913555767
"ZCCHC2",0.714559719320115,-14.6203361491705,-10.9957485468492,3.18201540932378,1.98245103458212
"BCL2",0.476069302458657,-6.68271321216221,-6.72047271572402,1.28428854232562,1.2635342355682
"KDSR",1.89957150873824,-6.89986314868899,-7.60020364854013,1.157055146498,1.39852772950624
"RP11-635N19.1",0.410144398252272,-14.2293891447762,-4.54208154919059,2.78585493160456,-0.0302604229295267
"VPS4B",2.59537199264985,-9.81707844140121,-8.46922441283315,2.19143090273418,1.80941691309587
"SERPINB8",0.266703772803287,-18.467487314559,-17.3628506853174,4.15639017629132,3.94933685353231
"DSEL",0.220898534611808,-10.3983523189683,-10.8226396468987,1.60255257477369,1.48853134332067
"TMX3",0.086254380856362,-9.36331152215884,-12.1749477460577,1.68932692061772,2.71188225658513
"CCDC102B",0.242460586757195,-16.7755455552453,-9.76152046099631,3.29742838481376,1.44575721298421
"CD226",0.347806172584448,-14.9907100222401,-6.35444950484115,3.23464339628413,0.740781044617123
"RTTN",0.217744053705118,-21.4897353789083,-18.0528347290103,4.70770059170549,3.71537457568122
"SOCS6",0.239476383718485,-14.2405191437219,-9.29585769513057,2.61207864858894,1.20251357861131
"GTSCR1",0.202183334245271,-12.1238227580386,-4.81529724947942,1.93783418363682,-0.180462166872527
"TIMM21",0.726642519980326,-12.8396202413339,-11.4712624879203,2.63120509990445,2.16720322648691
"CYB5A",0.966030732003407,-8.05272464597263,-7.72753339662944,1.71595787393764,1.65242841762102
"CNDP2",0.43845078807258,-11.7114941393586,-18.6121718965055,2.81739122062901,4.87064821555019
"LINC00909",0.62506260746218,-8.13155977391541,-8.28471149993696,1.38080435005725,1.41901437798834
"ZNF407",0.057439215416838,0.306757501085616,-17.1824055825368,-1.64323307409147,3.50893762477363
"ZADH2",0.668631671385863,-5.04093687416171,-12.5180300008918,0.415357456549266,2.66874232705177
"TSHZ1",0.562008647134719,-7.08280329165144,-14.3668770534045,0.825612950027066,2.87260721295768
"ZNF516",0.177144963716348,-8.42856428182698,-18.7972487775645,1.25624715910923,4.1031123108624
"ZNF236",0.445731422093521,-5.01083476295642,-14.4608817302441,0.280935189117161,3.03924192815021
"MBP",1.38174598702179,-8.92200968504094,-7.74371666557526,1.99054207776012,1.65527826238772
"ATP9B",0.297327817358507,-6.30884803581604,-7.53368997826431,0.737247144305958,1.00577493197556
"NFATC1",0.143341289058771,-9.3430498721827,-11.5273013785515,1.77247081131065,2.53578303489032
"CTDP1",1.04381902022259,-10.9591857317644,-10.0464034687144,2.14114522276442,1.9593870645479
"PQLC1",0.799525520828825,-12.6486943317157,-10.0045889435017,2.67050472489022,1.91840907534386
"HSBP1L1",0.356346690973189,-11.7908736783841,-7.38119856763196,2.47834156621795,1.19305669780578
"TXNL4A",3.79308007731225,-10.5086589126385,-7.90497592410512,2.5806447414261,1.80296527766003
"RBFA",0.35318933619555,-13.7092424495617,-15.9553535489857,3.04482027954627,3.77438684092084
"ADNP2",0.362380575710184,-18.0765170953697,-18.0770262523475,3.95014936107407,3.83894303028288
"C20orf96",0.309005996566339,-17.9023873206915,-13.5954443873682,3.79383479222611,2.54070828815138
"ZCCHC3",0.518830773712697,-12.8585783491934,-9.95055469501957,2.47587271375976,1.64024158601012
"TRIB3",0.643602756058234,-14.5140030090662,-10.1405181210372,3.01235504354708,1.71408465078809
"RBCK1",0.609646676989594,-8.36515529244792,-9.67614523595089,2.06810856742714,2.51844221478036
"TBC1D20",1.59232316793855,-5.55596731101011,-10.5409007536728,0.650443392847226,2.11788117010509
"CSNK2A1",1.75404668633258,-11.4226029428834,-15.5823666969912,2.53810674679331,3.71142193858632
"FAM110A",0.33767541933484,-18.969835036734,-18.1695988447215,4.85965730622985,4.68937551265212
"PSMF1",1.15810995014157,-12.8774873593061,-10.89399115705,3.29323818843665,2.73597129913609
"SDCBP2-AS1",0.37178912439353,-8.52279754530968,-15.7790871465213,1.1989413785486,3.20632874647504
"FKBP1A",1.63734808383722,-11.7514400301508,-12.1931974335717,3.43058261397394,3.55364361310148
"NSFL1C",1.05776075332742,-11.190708127413,-6.76719909725386,2.67294432634197,1.38572334588737
"SIRPB2",0.0415348002553838,-5.56267502447565,-7.09668573878654,0.0439292245653422,0.62380770483727
"SIRPB1",0.744730405785796,-13.2668355624991,-13.4540379738263,2.98990687794165,2.98082130104212
"SIRPG",0.250140754151573,-9.91845364154443,-9.3702685536735,2.14243481962492,1.99973690654168
"SIRPA",0.320876893978098,-14.8490080835113,-11.0561147785077,3.24845142028067,2.15006222079495
"STK35",0.282960282919699,-1.56348871493396,-11.7229190727277,-1.00691635018669,1.91860853415321
"SNRPB",1.19808287824091,-9.27584860836293,-13.4001639359688,2.5413974525167,3.74275826583967
"ZNF343",0.178603370030247,5.53479094164064,-10.5102764070256,-3.55972070392666,1.60089998274385
"NOP56",0.847737045510881,-8.01837614057702,-10.9095524713495,1.86143397681541,2.70255641329997
"IDH3B",3.21767604013255,-8.75641866466644,-9.75003166306191,2.1216491238696,2.4087718748619
"PCED1A",0.746458924637487,-5.72257641329487,-12.8374090627374,0.420332142387601,2.61762565177638
"VPS16",1.72819003284609,-5.27309945439788,-10.815809845911,0.619407670597834,2.24082470809762
"PTPRA",2.43590019893709,-4.94634880181242,-9.0155837029725,0.697156994575158,1.86353127995942
"MRPS26",2.79469114772553,-8.72137768105194,-9.52486931429838,2.04333847360053,2.23443136316719
"UBOX5",0.516959042382078,-7.18570034787587,-14.7514431924143,0.781468630260407,3.00588639464129
"FASTKD5",0.750737255233792,-9.2966392907671,-8.81808737573074,1.51301507410325,1.41310151374533
"DDRGK1",2.51866807096294,-9.16938037698506,-10.6520645697646,2.13081220891724,2.53930539531095
"ITPA",0.396374000448486,-17.0919796956534,-14.2736037441934,4.48775597816774,3.68207450611673
"C20orf194",0.281201653346158,-14.1123914294038,-13.1144994981309,2.87869910676111,2.56826543773199
"ATRN",0.35570099966283,-18.4906637586893,-14.5310759918292,4.02133943016019,2.89707642133273
"SIGLEC1",0.283378284925687,-12.9955758359573,-13.6491866246042,2.72814217640627,2.9258352137809
"C20orf27",0.389170996402454,-13.4961036286422,-15.1782682914045,3.47264864641288,3.94699860380873
"CENPB",0.616691773652893,-7.67957769281977,-14.4124083370719,0.928292155720092,3.08714624082388
"CDC25B",0.418853699022293,-5.82557941428032,-9.36254407000962,1.03255391550636,2.1368942765747
"AP5S1",0.378304097335113,-6.86742842502249,-19.2230343547084,0.686740748645129,4.34927029444548
"MAVS",0.241892758667029,-0.96354451663188,-9.98363963834132,-1.13350234711631,1.71574609831001
"RP11-119B16.2",0.420430688747971,-12.1549246209034,-1.77438847646375,2.20423600344266,-0.889235804090402
"PANK2",0.731183005639769,-10.3619066225077,-12.1450456880728,2.35610693551931,2.89608724675532
"RNF24",0.842527581492326,-8.20085024984946,-12.8539600293935,1.29883978447148,2.6657265397059
"PRNP",0.342013138192313,-10.2984911784979,-8.31342870145009,2.49193283849229,1.80521003511404
"RASSF2",0.899105756354288,-12.107785026584,-13.0580181502398,2.71088560195381,2.87184901980722
"SLC23A2",0.196362831206036,-20.4375134591956,-9.00379613051533,4.60507261367569,1.34163800942553
"TMEM230",4.64684088536683,-9.45727335165467,-8.67867681236348,2.53081412164661,2.27602600015947
"PCNA",0.105614453653236,-9.0938376768793,-19.6021336163897,2.02248920465504,4.98985348344257
"CDS2",1.27968318501488,-9.13680288021484,-12.647570128182,1.88199181093643,2.99618815074518
"GPCPD1",1.47010552852388,-7.78956977909476,-13.484394516295,1.50211504762677,3.05068606698412
"C20orf196",0.155956208873085,-9.34811354807875,-11.7055527564735,1.70978133020689,2.42438523541075
"TRMT6",0.404200487932263,-12.1580422772711,-12.547990061731,2.62312348484671,2.67747471791356
"CRLS1",0.18580953511746,-12.4551504262185,-10.659983959292,2.95538206599634,2.36849649093389
"TMX4",0.799116473844366,-5.63328615978726,-6.42200365958045,0.892339255008049,1.19295463509748
"PLCB1",0.0735836811372018,-4.63077218724484,-10.8675749392466,-0.14929095401283,1.79998012650218
"ANKEF1",0.0114029818642977,-3.65783722985594,-7.01895341198046,-0.737606166197936,0.660439079736911
"MKKS",0.350650815952395,-14.4750315412311,-8.26585448747016,3.71091835973544,1.84519433431468
"SLX4IP",0.232038628874323,-6.30563995313439,-7.97806169347165,0.312385316006707,0.765532347119522
"TASP1",0.0440263231884321,-10.1065277750033,-6.12391099742395,2.08496504105363,0.806671004947163
"ESF1",0.332800000161731,-7.1750776867943,-8.16651767449309,1.15034968563639,1.391381104163
"NDUFAF5",0.588349036898642,-9.63177526535465,-21.1322532146194,1.48475438867338,4.90811013391211
"MACROD2",0.0778656370348635,-6.43544741745997,4.16821546047301,0.391053829093415,-2.6221606598978
"KIF16B",0.0629488502133226,-18.8551764500866,-16.8852572923779,4.21542241977246,3.66160454475736
"SNRPB2",3.26749506565226,-9.91563360662392,-8.75599342607489,2.37259059023482,2.01831960445538
"DSTN",3.28426372903867,-9.74832449289135,-9.29574141020636,2.4639731235079,2.30985908173242
"RRBP1",0.466653706611069,-13.7349345628623,-17.3776896413348,3.03221717291333,4.14686445622276
"SNX5",0.43070750043718,-12.1176241696364,-11.5425290362183,2.92802337650954,2.86718089283757
"MGME1",1.29485709172462,-10.3685614076013,-13.1857485404856,2.04043369409831,2.92660583339068
"PET117",2.00581190329095,-8.85060456158692,-9.89898616250608,1.75525693657505,2.09836144183335
"CSRP2BP",0.463142591556208,-10.9425260398396,-15.493426200543,1.95033209389504,3.24102359867265
"ZNF133",0.0819423369976816,-15.2279615318527,-12.9641179393466,3.07681553189788,2.28268949385617
"POLR3F",0.71415615735523,-11.1245160856527,-8.17971364726952,2.06597574080353,1.36493505952287
"SEC23B",0.782041517889501,-11.5329814926976,-10.7146520545102,2.42831313369613,2.28101459716284
"LINC00493",1.02932561395072,-10.7893271559759,-10.06044764601,2.75437661600668,2.5512453292009
"DTD1",3.10745031470474,-9.84072247681917,-9.39401171508443,2.23320744377654,2.07878794430123
"RP5-1068E13.7",0.354334418543834,-11.7739954757228,-3.88827179482534,2.22730183372532,-0.0972307234986975
"NAA20",0.395749689077627,-9.37188540943692,-9.87820202013285,2.29011212917055,2.3831776398177
"CRNKL1",0.67150363680941,-10.9007109511704,-11.9945520936432,2.21746206703744,2.46981471064193
"RALGAPA2",0.379557762218407,-12.8014415755455,-10.7609189813056,2.68071868976222,2.0535289341152
"XRN2",1.81633149441064,-12.7143572329132,-11.3314088699246,3.18490102688424,2.83655378960614
"THBD",0.144097332615177,-24.2956371913296,-7.43852128799734,5.45337557964584,0.650781268535513
"CD93",0.0321290517332972,-3.71634511348069,-14.7217157149569,0.11375469345421,3.05361452890292
"NXT1",1.19821952870411,-9.62176398263187,-7.12247326891984,2.28791338668116,1.56546233998605
"RP3-322G13.5",0.158258389335595,-13.9050400489293,-10.5557443506932,2.3952613779156,1.52943869856033
"GZF1",0.284853598112567,-15.1769566826767,-6.02173220757102,3.20517481454579,0.412795544100902
"NAPB",0.413444743110757,-9.00807224931336,-9.65543370995193,1.49368529636033,1.57108733703845
"CST3",0.182680678632648,-15.8866087493764,-13.1386639756002,5.08862449798675,4.27034870356158
"CST7",0.131667492531476,3.55930228122578,0.0245968713307511,-1.22930125830365,-0.172151878066741
"APMAP",0.235793185514838,-3.65497320791071,-5.20446074198023,0.564854090584713,1.03124726962307
"ACSS1",2.1273113038445,-7.21594633808806,-5.59551319256763,1.2845894440128,0.808128640352641
"ENTPD6",1.07812366804028,-9.67438780255211,-12.3024628021791,1.79787537978801,2.59868301388075
"PYGB",0.783477824756174,-10.7240333046461,-6.75099787755716,1.84918013526359,0.916437605541463
"ABHD12",0.0449476171942112,-10.0758676253932,-10.2416817240667,2.21040000973918,2.03008534982274
"ZNF337-AS1",0.140816608980272,-10.7411293052191,-22.2028000052317,1.62954677940678,5.0445804987465
"ZNF337",0.385111521769803,-6.20451623869495,-9.85530558571942,0.443160019803186,1.4734582663745
"FRG1B",1.14302857732888,-5.1369514687677,-7.62754625292591,0.883350645534976,1.62486020375141
"HM13",2.67546506223133,-9.08581151721191,-14.6882977493138,2.15176580076515,3.79011745037097
"ID1",0.0949483166009998,-13.6686373751668,-13.2809800385499,3.36072563453962,3.2234515578434
"BCL2L1",0.523539988502342,-5.98257854072375,-8.77171454040646,0.712646474127448,1.6165877269601
"PDRG1",1.17627463714381,-8.07340399301426,-9.79498170462509,1.45047352199933,1.99302271994445
"HCK",0.510107952976001,-19.0134663965685,-17.801104168481,5.17317564560352,4.78499636645961
"TM9SF4",0.782962442676784,-16.5028092796951,-7.98622568077619,3.91748559006153,1.35215969216011
"PLAGL2",0.0368486835037973,-9.05470401915366,-20.049329292885,1.74546238122765,4.81303592119053
"POFUT1",0.511707418041926,-7.83487355653598,-17.6139970964385,1.10854723480734,3.83285164905937
"KIF3B",0.43414976356109,-3.00282349709074,-17.3986078648585,-0.430334348460663,3.90081644220405
"ASXL1",1.17287358387936,-8.12539364827754,-11.3415304537768,1.61455859843256,2.49776650247862
"C20orf112",1.15127728210129,-12.2075307769065,-11.6625070079856,2.51608506224115,2.3555497419651
"COMMD7",1.80024249420386,-10.2184360381769,-9.44108663880374,2.54140586849056,2.32058636375445
"MAPRE1",2.8033158780606,-7.99145461413366,-11.4556723335054,1.83667379779326,2.9049075280194
"CDK5RAP1",0.380000860853629,-12.2212407521151,-7.96075706647992,2.61079967359175,1.42271325978791
"CBFA2T2",0.749109290835517,-4.01975979284347,-7.13532690387557,0.198267816585746,1.08608122038374
"NECAB3",0.0111241167985794,-8.7509175049218,-10.7454395561949,1.59133615101954,1.83500184388059
"ACTL10",0.261317834689537,-20.5592844653391,-9.66429885798689,4.48565939982593,1.38589306114066
"E2F1",0.289552254805507,-14.6583202985816,-21.9002456689478,2.77912744043166,4.98603142899046
"PXMP4",0.0168735819614389,-2.72936297160398,-14.8123185649061,-0.0866238469194187,3.07990202718755
"ZNF341",0.0611351034740135,-1.24488995714221,-26.3860443968338,-1.21168630745974,6.11521880991444
"CHMP4B",3.37248466195853,-13.7272268957082,-12.3584181896895,3.56138558601639,3.2026132245302
"RALY",0.499241206740119,-10.4764216788273,-7.85666544301498,2.77044980573678,1.98978891458913
"EIF2S2",1.28146033649062,-10.5574620535167,-9.67530803517877,2.82457377760602,2.54853820087328
"AHCY",1.03363665201014,-14.3575117204245,-22.0556552543815,3.3697372191205,5.61758088903401
"ITCH",0.131741554746589,-8.38294459899947,-15.3117555416042,1.29672383311969,3.43352059652696
"DYNLRB1",1.61280547312425,-9.81256577347767,-9.03564683870388,2.5937392202681,2.39538470298767
"MAP1LC3A",0.701524233360463,-10.0792716929149,-12.3239955560623,1.7583546002356,2.3717394762026
"PIGU",0.0417434600830291,-11.6077017750137,-16.4983859767497,2.31249293168372,3.97463949304398
"NCOA6",0.494470089165464,-9.24840016685406,-13.1072693194587,1.41372731036634,2.71871849649758
"TP53INP2",0.0634400453415935,-15.497812537936,-15.3305032875713,2.92581288961994,3.07629214842358
"GGT7",0.419135732477343,-11.4394983974377,-7.30768400432733,2.22118705159126,0.857867450862868
"ACSS2",0.315623133507323,-13.5273885081698,-11.3148081916527,2.75545483178332,2.05934166888703
"GSS",0.919449163934149,-14.9335688019254,-13.2990186327465,3.39397749582359,2.96515873400393
"TRPC4AP",0.407112557400675,-8.62919057926578,-14.972920796417,1.73955245864549,3.60826809829255
"EDEM2",1.61053448130616,-10.8200702104092,-13.4194630066846,2.42556001762059,3.1064180816995
"PROCR",0.0756797344374483,-10.4850745710885,-4.98935847080335,1.65923574999333,0.0252271061197749
"MMP24-AS1",1.96472951310267,-11.1969948273723,-8.85620481179272,2.71819380083693,2.04464686017063
"EIF6",3.30184090022168,-12.6449437510491,-10.9387379710467,3.35397408227607,2.85874426457881
"UQCC1",0.0445455482474052,-2.04595569358664,-14.5122318862939,-0.291877951262102,3.13758338871021
"CEP250",0.74284159456998,-10.7593780401339,-9.3932676741509,1.95861670783898,1.52654705427589
